"feature","subject","comparison","n_pre","n_post","W_statistic","p_raw","note","p_BY","label"
"e_std","Barry and Stevie","Pre vs Late Post",14,29,262,0.129439281846568,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"e_std","Cher and Adele","Pre vs Early Post",49,170,1847,0.00000000302385193462670,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000190123441575115,"secondary_exploratory"
"e_std","Cher and Adele","Pre vs Mid Post",49,73,2516,0.000146600304542623,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00383414254954309,"secondary_exploratory"
"e_std","Cher and Adele","Pre vs Late Post",49,304,4534,0.0000110719595431444,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000368547291364694,"secondary_exploratory"
"e_std","Elvis","Pre vs Early Post",25,65,920,0.335101581780712,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"e_std","Elvis","Pre vs Late Post",25,40,419,0.277717183259227,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"e_std","Michael and Prince","Pre vs Early Post",28,31,66,0.0000000242690308236623,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000131181523003802,"secondary_exploratory"
"e_std","Michael and Prince","Pre vs Mid Post",28,34,139,0.00000193803430257714,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000073111863833786,"secondary_exploratory"
"e_std","Michael and Prince","Pre vs Late Post",28,8,26,0.00114049678820184,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0252100926979547,"secondary_exploratory"
"e_std","Paul and John","Pre vs Early Post",33,20,536,0.000162724467068513,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00422038388626876,"secondary_exploratory"
"e_std","Paul and John","Pre vs Late Post",33,13,408,0.00000249708551385152,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000914312871840657,"secondary_exploratory"
"e_std","Snoop and Dre","Pre vs Early Post",3,30,65,0.222034013487182,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"e_std","Snoop and Dre","Pre vs Mid Post",3,16,33,0.341945163536065,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"e_std","Snoop and Dre","Pre vs Late Post",3,85,29,0.0242295876105104,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.350742107287743,"secondary_exploratory"
"e_std","Tina and Aretha","Pre vs Early Post",29,5,38,0.0982699383633785,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"e_std","Tina and Aretha","Pre vs Late Post",29,375,4006,0.0181744505778412,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.273256996016763,"secondary_exploratory"
"gfcc_0_mean","Barry and Stevie","Pre vs Mid Post",14,5,45,0.379114464922435,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"gfcc_0_mean","Barry and Stevie","Pre vs Late Post",14,29,319,0.00275568431409595,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0532701515690712,"secondary_exploratory"
"gfcc_0_mean","Cher and Adele","Pre vs Early Post",49,170,5458,0.000941647597477725,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0212368285377678,"secondary_exploratory"
"gfcc_0_mean","Cher and Adele","Pre vs Mid Post",49,73,3290,4.54238307303027e-15,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000000000673201083736771,"secondary_exploratory"
"gfcc_0_mean","Cher and Adele","Pre vs Late Post",49,304,13066,2.36758731163065e-17,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",4.75395044159068e-15,"secondary_exploratory"
"gfcc_0_mean","Elvis","Pre vs Early Post",25,65,239,0.000000244637901720329,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000111968323292415,"secondary_exploratory"
"gfcc_0_mean","Elvis","Pre vs Late Post",25,40,454,0.539531323324552,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"gfcc_0_mean","Michael and Prince","Pre vs Early Post",28,31,709,0.0000308972499768591,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000907181751783384,"secondary_exploratory"
"gfcc_0_mean","Michael and Prince","Pre vs Mid Post",28,34,719,0.000603238799231418,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0140633357556488,"secondary_exploratory"
"gfcc_0_mean","Michael and Prince","Pre vs Late Post",28,8,194,0.00192767881614072,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0390846870886247,"secondary_exploratory"
"gfcc_0_mean","Paul and John","Pre vs Early Post",33,20,184,0.00758880474327458,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.12732386374843,"secondary_exploratory"
"gfcc_0_mean","Paul and John","Pre vs Late Post",33,13,144,0.087692380175722,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"gfcc_0_mean","Snoop and Dre","Pre vs Early Post",3,30,37,0.63859207768502,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"gfcc_0_mean","Snoop and Dre","Pre vs Mid Post",3,16,40,0.0831040793190934,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"gfcc_0_mean","Snoop and Dre","Pre vs Late Post",3,85,226,0.0242295876105104,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.350742107287743,"secondary_exploratory"
"gfcc_0_mean","Tina and Aretha","Pre vs Early Post",29,5,44,0.173342877680223,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"gfcc_0_mean","Tina and Aretha","Pre vs Late Post",29,375,2980,0.0000500087282011833,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00142138600516836,"secondary_exploratory"
"gfcc_1_std","Barry and Stevie","Pre vs Mid Post",14,5,7,0.0108963541953874,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.17525910394621,"secondary_exploratory"
"gfcc_1_std","Barry and Stevie","Pre vs Late Post",14,29,372,0.0000125670700423368,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000407420752851188,"secondary_exploratory"
"gfcc_1_std","Cher and Adele","Pre vs Early Post",49,170,1294,0.000000000000205173651549744,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000000232203754924845,"secondary_exploratory"
"gfcc_1_std","Cher and Adele","Pre vs Mid Post",49,73,1684,0.587033285846802,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"gfcc_1_std","Cher and Adele","Pre vs Late Post",49,304,2775,0.00000000000180714104108268,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000000178550816133681,"secondary_exploratory"
